Arabidopis thaliana data (LHY, CCA1, TOC1, ELF4, ELF3, GI, PRR9, PRR5, and PRR3)
Entrainment T_28, that is: 14h:14h light:dark cycle


2.1153	1.5221	0.4419	-0.6833	-1.4698	-1.8514	-2.2476	-1.2268	0.3244	1.4063	1.9259	1.9766	2.0349
2.4763	1.777	1.0678	-0.402	-1.5992	-2.1792	-2.2849	-1.7645	0.1357	1.5776	2.1748	2.4735	2.3347
-1.4111	-1.2042	-0.7282	0.8313	1.6877	1.5201	1.1459	0.5754	0.3535	-0.246	-0.9067	-0.9776	-0.7437
-1.4817	-1.7834	-0.9723	0.0443	0.9462	0.4094	0.3711	0	0.1785	-0.1755	-1.0936	-0.7307	-0.5218
-0.6334	-0.4968	-0.2966	0.1475	0.4839	0.5892	0.8331	0.5927	0.3083	0.2637	0.0822	-0.5171	-0.5288
-0.8257	0	1.1877	2.1842	2.0305	0.9299	0.2953	-0.1748	-0.8177	-1.1264	-0.9855	-1.0786	-0.6214
1.8689	2.4156	2.7046	0.8511	0.2143	-0.1599	-0.2087	-0.3515	-0.2764	-0.296	0.0324	0.7521	1.5289
-0.4858	-0.6397	0.7876	2.4328	1.6876	0.7596	0.5431	0.3661	0	-0.3374	-0.1819	-0.2495	-0.2769
-0.802	-0.8567	-0.6192	0.5772	1.3815	1.5535	1.0235	0.2944	0.1983	-0.8378	-0.3427	-1.2695	-1.257
