Arabidopis thaliana data (LHY, CCA1, TOC1, ELF4, ELF3, GI, PRR9, PRR5, and PRR3)
Entrainment T_20, that is: 10h:10h light:dark cycle


1.9219	2.0214	1.2711	0.0126	-1.3778	-2.0277	-2.834	-2.2381	-1.1442	0.5618	1.5557	1.9743	2.0423
1.8553	2.205	1.0496	0	-1.5465	-2.6425	-2.7422	-2.9769	-1.9467	-0.1679	1.1977	2.1461	2.4146
-1.1792	-1.285	-0.9715	-0.5837	0.9847	1.4801	1.4154	1.1722	0.8409	0.438	-0.1836	-0.9814	-0.7076
-0.8366	-1.2922	-1.3064	-0.6585	0.2287	1.154	0.2987	0.248	0.6368	-0.2325	-1.1307	-0.9377	-0.6353
-0.7084	-0.7481	-0.7046	-0.4104	0.1438	0.2979	0.9068	0.8749	0.6599	0.7272	0.1301	-0.0004	-0.2471
-1.5094	-1.0914	0.0514	1.4147	2.2385	1.4851	0.2067	-0.5386	-1.4103	-1.0696	-1.5545	-1.4076	-1.2466
-0.1024	1.0118	1.9733	1.6814	0.4774	-0.1245	-0.265	-0.3453	-0.1794	-0.1076	-0.5301	-0.366	0.3021
-0.7167	-0.7887	-0.8086	1.48	2.4567	1.1065	0.6377	0.2201	0.252	-0.113	-0.241	-0.6419	-0.8317
-1.1231	-1.0969	-0.7385	-0.7523	0.8008	1.2774	1.4443	1.1075	0.2829	-0.0746	-0.326	-0.4812	-0.8913
